DWC/TT/HOLESAW/111,DWC Fittings,STK,0
DWC/TT/HOLESAW/160,DWC Fittings,STK,0
DWC/TT/HOLESAW/200,DWC Fittings,STK,0
DWC/TT/HOLESAW/25,DWC Fittings,STK,0
DWC/TT/HOLESAW/250,DWC Fittings,STK,0
DWC/TT/HOLESAW/315,DWC Fittings,STK,0
DWC/TT/HOLESAW/32,DWC Fittings,STK,0
DWC/TT/HOLESAW/40,DWC Fittings,STK,0
DWC/TT/HOLESAW/50,DWC Fittings,STK,0
DWC/TT/HOLESAW/51,DWC Fittings,STK,0
DWC/TT/HOLESAW/63,DWC Fittings,STK,0
DWC/TT/HOLESAW/75,DWC Fittings,STK,0
DWC/TT/HOLESAW/90,DWC Fittings,STK,0
DWC/TT/MANDREL/111,DWC Fittings,STK,0
DWC/TT/MANDREL/25,DWC Fittings,STK,0
DWC/TT/MANDREL/32,DWC Fittings,STK,0
DWC/TT/MANDREL/51,DWC Fittings,STK,0
EF/FUSION/JOINT,Joints,STK,0
ENG/SPAR/GROOVEBRUSH/45MM,Plant & Machinery,STK,0
ENG/SPAR/GROOVEBRUSH/60MM,Plant & Machinery,STK,0
"ENG/SPAR/PRESS GAUGE/0.5""/25/W",Fittings Accesories,STK,0
FISHCG/CIRC/6/110,HDPE pipe,STK,0
FISHCG/CIRC/6/160,HDPE pipe,STK,0
FISHCG/SQUARE/6/110,HDPE pipe,STK,0
FLANGE/BL/ST/100,Fittings Accesories,STK,0
FLANGE/BL/ST/125,Fittings Accesories,STK,0
FLANGE/BL/ST/160,Fittings Accesories,STK,0
FLANGE/BL/ST/315,Flanges,STK,0
FLANGE/BL/ST/50,Fittings Accesories,STK,0
FLANGE/BL/ST/560,Fittings Accesories,STK,0
FLANGE/BL/ST/63,Flanges,STK,0
FLANGE/BL/ST/65,Fittings Accesories,STK,0
FLANGE/BL/ST/80,Fittings Accesories,STK,0
FLANGE/PP/110,Flanges,STK,0
FLANGE/PP/125,Flanges,STK,0
FLANGE/PP/140,Flanges,STK,0
FLANGE/PP/160,Flanges,STK,0
FLANGE/PP/180,Flanges,STK,0
FLANGE/PP/200/200,Flanges,STK,0
FLANGE/PP/200/200/10,Flanges,STK,0
FLANGE/PP/225/200,Flanges,STK,0
FLANGE/PP/25,Flanges,STK,0
FLANGE/PP/250/250,Flanges,STK,0
FLANGE/PP/280/250,Flanges,STK,0
FLANGE/PP/315/300,Flanges,STK,0
FLANGE/PP/315/300/10,Flanges,STK,0
FLANGE/PP/315/300/20,Flanges,STK,0
FLANGE/PP/315/300/25,Flanges,STK,0
FLANGE/PP/32,Flanges,STK,0
FLANGE/PP/355/300,Flanges,STK,0
FLANGE/PP/40,Flanges,STK,0
FLANGE/PP/400/355,Flanges,STK,0
FLANGE/PP/400/400,Flanges,STK,0
FLANGE/PP/50,Flanges,STK,0
FLANGE/PP/500,Flanges,STK,0
FLANGE/PP/560,Flanges,STK,0
FLANGE/PP/63,Flanges,STK,0
FLANGE/PP/75,Flanges,STK,0
FLANGE/PP/90,Flanges,STK,0
FLANGE/PP/90/25,Flanges,STK,0
FLANGE/ST/110,Fittings Accesories,STK,0
FLANGE/ST/110/THREAD,Fittings Accesories,STK,0
FLANGE/ST/125,Flanges,STK,0
FLANGE/ST/140,Flanges,STK,0
FLANGE/ST/160,Fittings Accesories,STK,0
FLANGE/ST/180,Flanges,STK,0
FLANGE/ST/200/200,Flanges,STK,0
FLANGE/ST/225/200,Flanges,STK,0
FLANGE/ST/250/250,Flanges,STK,0
FLANGE/ST/280/250,Flanges,STK,0
FLANGE/ST/315/300,Flanges,STK,0
FLANGE/ST/315/300/20,Flanges,STK,0
FLANGE/ST/315/300/25,Flanges,STK,0
FLANGE/ST/32,Flanges,STK,0
FLANGE/ST/355/300,Flanges,STK,0
FLANGE/ST/40,Flanges,STK,0
FLANGE/ST/40/THREAD,Fittings Accesories,STK,0
FLANGE/ST/400/355,Flanges,STK,0
FLANGE/ST/400/400,Flanges,STK,0
FLANGE/ST/450,Flanges,STK,0
FLANGE/ST/50,Flanges,STK,0
FLANGE/ST/50/THREAD,Fittings Accesories,STK,0
FLANGE/ST/500,Flanges,STK,0
FLANGE/ST/560,Flanges,STK,0
FLANGE/ST/63,Flanges,STK,0
FLANGE/ST/630,Flanges,STK,0
FLANGE/ST/65/THREAD,Fittings Accesories,STK,0
FLANGE/ST/75,Flanges,STK,0
FLANGE/ST/90,Flanges,STK,0
FLANGE/ST/90/THREAD,Fittings Accesories,STK,0
FM/BF/HUR160-SA,Joints,STK,0
FM/BF/HUR315-SA,Joints,STK,0
GASKET/100,Fittings Accesories,STK,0
GASKET/100/3MM,Fittings Accesories,STK,0
GASKET/125/5MM,Fittings Accesories,STK,0
GASKET/140,Fittings Accesories,STK,0
GASKET/150,Fittings Accesories,STK,0
GASKET/180,Fittings Accesories,STK,0
GASKET/20,Fittings Accesories,STK,0
GASKET/200/5MM,Fittings Accesories,STK,0
GASKET/200/EPDM,Fittings Accesories,STK,0
GASKET/225/5MM,Fittings Accesories,STK,0
GASKET/250,Fittings Accesories,STK,0
GASKET/250/5MM,Fittings Accesories,STK,0
GASKET/3/2,Fittings Accesories,STK,0
GASKET/3/3,Fittings Accesories,STK,0
GASKET/3/4,Fittings Accesories,STK,0
GASKET/3/6,Fittings Accesories,STK,0
GASKET/300/EPDM,Fittings Accesories,STK,0
GASKET/315,Fittings Accesories,STK,0
GASKET/32/5MM,Fittings Accesories,STK,0
GASKET/355,Fittings Accesories,STK,0
GASKET/40/5MM,Fittings Accesories,STK,0
GASKET/400,Fittings Accesories,STK,0
GASKET/450,Fittings Accesories,STK,0
GASKET/450/5MM,Fittings Accesories,STK,0
GASKET/50,Fittings Accesories,STK,0
GASKET/50/5MM,Fittings Accesories,STK,0
GASKET/500,Fittings Accesories,STK,0
GASKET/63/5MM,Fittings Accesories,STK,0
GASKET/630,Fittings Accesories,STK,0
GASKET/65,Fittings Accesories,STK,0
GASKET/75/3MM,Fittings Accesories,STK,0
GASKET/75/5MM,Fittings Accesories,STK,0
GASKET/80,Fittings Accesories,STK,0
GASKET/C4400/1200/3MM,Fittings Accesories,STK,0
GASKET/C4400/200/3MM,Fittings Accesories,STK,0
GASKET/C4400/300/3MM,Fittings Accesories,STK,0
GASKET/C4400/600/3MM,Fittings Accesories,STK,0
GASKET/C4400/800/3MM,Fittings Accesories,STK,0
GASKET/MAXIFLEX/1200/4.5MM,Fittings Accesories,STK,0
GASKET/MAXIFLEX/200/4.5MM,Fittings Accesories,STK,0
GASKET/MAXIFLEX/300/4.5MM,Fittings Accesories,STK,0
GASKET/MAXIFLEX/600/4.5MM,Fittings Accesories,STK,0
GASKET/MAXIFLEX/800/4.5MM,Fittings Accesories,STK,0
GI/EPC/PP/150/C,Fittings Accesories,STK,0
GI/FT/BACK NUT/1.5INCH,Fittings Accesories,STK,0
GI/FT/BACK NUT/11/4INCH,Fittings Accesories,STK,0
GI/FT/BACK NUT/1INCH,Fittings Accesories,STK,0
GI/FT/BACK NUT/2INCH,Fittings Accesories,STK,0
GI/FT/BACK NUT/3/4INCH,Fittings Accesories,STK,0
GI/FT/BEND/0.5/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/0.75/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/0.75/PLAIN,Fittings Accesories,STK,0
GI/FT/BEND/1.25/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/1.5/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/1/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/1/PLAIN,Fittings Accesories,STK,0
GI/FT/BEND/2.5/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/2.5/FEM/MAL,Fittings Accesories,STK,0
GI/FT/BEND/2.5/MAL/MAL,Fittings Accesories,STK,0
GI/FT/BEND/2/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/2/ML/FEM,Fittings Accesories,STK,0
GI/FT/BEND/3/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/BEND/3/ML/FEM,Fittings Accesories,STK,0
GI/FT/BEND/3/PLAIN,Fittings Accesories,STK,0
GI/FT/BEND/4/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/4INCH/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/4INCH/MAL/FEM,Fittings Accesories,STK,0
GI/FT/BEND/6/ALLFLANGED,Flanges,STK,0
GI/FT/BEND/6/PLAIN,Fittings Accesories,STK,0
GI/FT/BEND/6/SGLFLANGED,Flanges,STK,0
GI/FT/BEND/6INCH/FEM/FEM,Fittings Accesories,STK,0
GI/FT/BEND/FEM/2,Fittings Accesories,STK,0
GI/FT/BEND/MAL/2,Fittings Accesories,STK,0
GI/FT/BEND11.25/110,Fittings Accesories,STK,0
GI/FT/BEND11.25/200,Fittings Accesories,STK,0
GI/FT/BEND11.25/250,Fittings Accesories,STK,0
GI/FT/BEND45/DBLFLGD/STEEL/4,Fittings Accesories,STK,0
GI/FT/BEND90/DBLFLGD/STEEL/4,Fittings Accesories,STK,0
GI/FT/BEND90/FLGD/STEEL/6X4,Fittings Accesories,STK,0
"GI/FT/BEND90/MLFM/4""",Fittings Accesories,STK,0
GI/FT/BNIPPLE/0.75/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/1.25INCH/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/1.5INCH/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/1INCH/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/2.5INCH/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/2INCH/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/3INCH/LONG,Fittings Accesories,STK,0
GI/FT/BNIPPLE/4/LONG,Fittings Accesories,STK,0
GI/FT/CROSS/TEE/0.75,Fittings Accesories,STK,0
GI/FT/ENDCAP/0.5/PLAIN,Fittings Accesories,STK,0
GI/FT/ENDCAP/1.5/THREADED,Fittings Accesories,STK,0
GI/FT/ENDCAP/1/THREADED,Fittings Accesories,STK,0
GI/FT/ENDCAP/2 INCH/THREAD,Fittings Accesories,STK,0
GI/FT/ENDCAP/2.5 INCH/THREAD,Fittings Accesories,STK,0
GI/FT/ENDCAP/3INCH/THREADED,Fittings Accesories,STK,0
GI/FT/ENDCAP/8 INCH/THREAD,Fittings Accesories,STK,0
GI/FT/EPC/ELBOW 45/4 INCH/ALLF,Fittings Accesories,STK,0
GI/FT/EPC/ELBOW 45/6 INCH/ALLF,Fittings Accesories,STK,0
GI/FT/EPC/ELBOW 90/6 INCH/ALLF,Fittings Accesories,STK,0
GI/FT/EPC/FLANGPIPE/8INCH/0.4M,GI/Steel Pipes,STK,0
GI/FT/EPC/FLANGPIPE/8INCH/0.6M,GI/Steel Pipes,STK,0
GI/FT/EPC/FLANGSADLE/4X2,Fittings Accesories,STK,0
GI/FT/EPC/FLANGSADLE/8X2,Fittings Accesories,STK,0
GI/FT/EPC/RED/10X8/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/EPC/RED/3X2/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/EPC/RED/4X2.5/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/EPC/RED/500X150/ALLFLANG,Fittings Accesories,STK,0
GI/FT/EPC/RED/6X1.5 MIDLELANG,Fittings Accesories,STK,0
GI/FT/EPC/RED/6X4/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/EPC/RED/8X6/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/EPC/REDTEE/8X6/ALLFLANGE,Fittings Accesories,STK,0
GI/FT/EPC/SPL/ELBOW/ALLFLANG/8,Fittings Accesories,STK,0
GI/FT/EPC/SPL/ELBOW/SINFLANG/8,Fittings Accesories,STK,0
GI/FT/EPC/SPL/EQT90/ALLFLANG/5,Fittings Accesories,STK,0
GI/FT/EPC/SPL/TEE/8INCH,Fittings Accesories,STK,0
GI/FT/NIPPLE/0.5,Fittings Accesories,STK,0
GI/FT/NIPPLE/0.75,Fittings Accesories,STK,0
GI/FT/NIPPLE/1,Fittings Accesories,STK,0
GI/FT/NIPPLE/1.25,Fittings Accesories,STK,0
GI/FT/NIPPLE/1.5,Fittings Accesories,STK,0
GI/FT/NIPPLE/2,Fittings Accesories,STK,0
GI/FT/NIPPLE/2.5,Fittings Accesories,STK,0
GI/FT/NIPPLE/3,Fittings Accesories,STK,0
GI/FT/NIPPLE/4,Fittings Accesories,STK,0
GI/FT/PLUG/0.5INCH,Fittings Accesories,STK,0
GI/FT/PLUG/0.75INCH,Fittings Accesories,STK,0
GI/FT/RED/SOCKET/1.5X11/4,Fittings Accesories,STK,0
GI/FT/RED/SOCKET/3/4X1/2,Fittings Accesories,STK,0
GI/FT/RED/SOCKET/6X4,Fittings Accesories,STK,0
GI/FT/REDBUSH/0.75X0.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.25X0.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.25X0.75,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.25X1,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.5X0.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.5X0.75,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.5X1,Fittings Accesories,STK,0
GI/FT/REDBUSH/1.5X1.25,Fittings Accesories,STK,0
GI/FT/REDBUSH/1X0.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/1X0.75,Fittings Accesories,STK,0
GI/FT/REDBUSH/2.5X1,Fittings Accesories,STK,0
GI/FT/REDBUSH/2.5X2,Fittings Accesories,STK,0
GI/FT/REDBUSH/2X0.75,Fittings Accesories,STK,0
GI/FT/REDBUSH/2X1,Fittings Accesories,STK,0
GI/FT/REDBUSH/2X1.25,Fittings Accesories,STK,0
GI/FT/REDBUSH/2X1.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/3X2,Fittings Accesories,STK,0
GI/FT/REDBUSH/3X2.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/4X2,Fittings Accesories,STK,0
GI/FT/REDBUSH/4X2.5,Fittings Accesories,STK,0
GI/FT/REDBUSH/4X3,Fittings Accesories,STK,0
GI/FT/REDELBOW/6X4/FLGD,Fittings Accesories,STK,0
GI/FT/REDSKT/0.75X0.5,Fittings Accesories,STK,0
GI/FT/REDSKT/1.25X0.5,Fittings Accesories,STK,0
GI/FT/REDSKT/1.25X0.75,Fittings Accesories,STK,0
GI/FT/REDSKT/1.25X1,Fittings Accesories,STK,0
GI/FT/REDSKT/1.5X0.75,Fittings Accesories,STK,0
GI/FT/REDSKT/1.5X1,Fittings Accesories,STK,0
GI/FT/REDSKT/1.5X1.25,Fittings Accesories,STK,0
GI/FT/REDSKT/1X0.5,Fittings Accesories,STK,0
GI/FT/REDSKT/2.5X1.5,Fittings Accesories,STK,0
GI/FT/REDSKT/2.5X2,Fittings Accesories,STK,0
GI/FT/REDSKT/2X0.75,Fittings Accesories,STK,0
GI/FT/REDSKT/2X1,Fittings Accesories,STK,0
GI/FT/REDSKT/2X1.25,Fittings Accesories,STK,0
GI/FT/REDSKT/2X1.5,Fittings Accesories,STK,0
GI/FT/REDSKT/3X2,Fittings Accesories,STK,0
GI/FT/REDSKT/4X3,Fittings Accesories,STK,0
GI/FT/REDSOCKET/0.75X0.5,Fittings Accesories,STK,0
GI/FT/REDSOCKET/1X0.75,Fittings Accesories,STK,0
GI/FT/REDTEE/2.5X1.5/FLGD,Fittings Accesories,STK,0
GI/FT/REDTEE/4.5X1.5/FLGD,Fittings Accesories,STK,0
GI/FT/REDTEE/4X1/5INCH,Fittings Accesories,STK,0
GI/FT/REDTEE/4X2 INCH,Fittings Accesories,STK,0
GI/FT/REDTEE/6X3/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/REDTEE/6X4/FLGD,Fittings Accesories,STK,0
GI/FT/SADDLE/10X0.75,Fittings Accesories,STK,0
GI/FT/SADDLE/10X2/FLANGED,Fittings Accesories,STK,0
GI/FT/SADDLE/11X0.75,Fittings Accesories,STK,0
GI/FT/SADDLE/14X2,Fittings Accesories,STK,0
GI/FT/SADDLE/14X3,Fittings Accesories,STK,0
GI/FT/SADDLE/2X1,Fittings Accesories,STK,0
GI/FT/SADDLE/3X0.75,Fittings Accesories,STK,0
GI/FT/SADDLE/3X1,Fittings Accesories,STK,0
GI/FT/SADDLE/3X2,Fittings Accesories,STK,0
GI/FT/SADDLE/4X2,Fittings Accesories,STK,0
GI/FT/SADDLE/6X1,Fittings Accesories,STK,0
GI/FT/SADDLE/6X2,Fittings Accesories,STK,0
GI/FT/SGL/FLANGPIPE/4.5INCH/1.,GI/Steel Pipes,STK,0
GI/FT/SGL/FLANGPIPE/4INCH/1,GI/Steel Pipes,STK,0
GI/FT/SOCKET/0.5,Fittings Accesories,STK,0
GI/FT/SOCKET/0.75,Fittings Accesories,STK,0
GI/FT/SOCKET/1,Fittings Accesories,STK,0
GI/FT/SOCKET/1.5,Fittings Accesories,STK,0
GI/FT/SOCKET/11/4,Fittings Accesories,STK,0
GI/FT/SOCKET/2,Fittings Accesories,STK,0
GI/FT/SOCKET/2.5,Fittings Accesories,STK,0
GI/FT/SOCKET/3,Fittings Accesories,STK,0
GI/FT/SOCKET/4,Fittings Accesories,STK,0
GI/FT/STEEL/FOOTVALVE/0.5INCH,Fittings Accesories,STK,0
GI/FT/STEEL/FOOTVALVE/0.75INCH,Fittings Accesories,STK,0
GI/FT/STEEL/FOOTVALVE/1INCH,Fittings Accesories,STK,0
GI/FT/STEEL/FOOTVALVE/4INCH,Fittings Accesories,STK,0
GI/FT/TAP/STAND,Fittings Accesories,STK,0
GI/FT/TEE/0.5,Fittings Accesories,STK,0
GI/FT/TEE/0.75,Fittings Accesories,STK,0
GI/FT/TEE/1,Fittings Accesories,STK,0
GI/FT/TEE/1.25,Fittings Accesories,STK,0
GI/FT/TEE/1.5,Fittings Accesories,STK,0
GI/FT/TEE/2,Fittings Accesories,STK,0
GI/FT/TEE/2.5INCH,Fittings Accesories,STK,0
GI/FT/TEE/3,Fittings Accesories,STK,0
GI/FT/TEE/3/FLANGED,Fittings Accesories,STK,0
GI/FT/TEE/4,Fittings Accesories,STK,0
GI/FT/TEE/4/FLGD,Fittings Accesories,STK,0
GI/FT/TEE/6/ALLFLANGED,Fittings Accesories,STK,0
GI/FT/UNION/0.5/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/0.75/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/1.5/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/1/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/11/4/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/2.5/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/2/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/3/FEM/FEM,Fittings Accesories,STK,0
GI/FT/UNION/4/FEM/FEM,Fittings Accesories,STK,0
"GI/FT/YTEE/FLGD/4""",Fittings Accesories,STK,0
GI/PP/100/B,Fittings Accesories,STK,0
GI/PP/125/B,Fittings Accesories,STK,0
GI/PP/15/B,Fittings Accesories,STK,0
GI/PP/150/B,Fittings Accesories,STK,0
GI/PP/20/B,Fittings Accesories,STK,0
GI/PP/200/B,Fittings Accesories,STK,0
GI/PP/25/B,Fittings Accesories,STK,0
GI/PP/25/B/1MTR,Fittings Accesories,STK,0
GI/PP/250/B,Fittings Accesories,STK,0
GI/PP/32/B,Fittings Accesories,STK,0
GI/PP/32/C,Fittings Accesories,STK,0
GI/PP/40/B,Fittings Accesories,STK,0
GI/PP/50/B,Fittings Accesories,STK,0
GI/PP/50/C,Fittings Accesories,STK,0
GI/PP/65/B,Fittings Accesories,STK,0
GI/PP/65/C,Fittings Accesories,STK,0
GI/PP/80/B,Fittings Accesories,STK,0
HDPE/110/WINDER,HDPE pipe,STK,0
HDPE/20/110/3LAYER/EXTRUDER,HDPE pipe,STK,0
HDPE/63/WINDER,HDPE pipe,STK,0
HDPE/90/315/EXTRUDER,HDPE pipe,STK,0
HDPE/90/450/DIEHEAD,HDPE pipe,STK,0
HDPE/AF/110/10/1,HDPE pipe,STK,0
HDPE/AF/110/10/11.8,HDPE pipe,STK,0
HDPE/AF/110/10/50,HDPE pipe,STK,0
HDPE/AF/110/10/6,HDPE pipe,STK,0
HDPE/AF/110/12.5/1,HDPE pipe,STK,0
HDPE/AF/110/12.5/11.8,HDPE pipe,STK,0
HDPE/AF/110/12.5/50,HDPE pipe,STK,0
HDPE/AF/110/16/1,HDPE pipe,STK,0
HDPE/AF/110/16/11.5,HDPE pipe,STK,0
HDPE/AF/110/16/11.8,HDPE pipe,STK,0
HDPE/AF/110/16/12,HDPE pipe,STK,0
HDPE/AF/110/16/50,HDPE pipe,STK,0
HDPE/AF/110/20/1,HDPE pipe,STK,0
HDPE/AF/110/20/11.8,HDPE pipe,STK,0
HDPE/AF/110/20/50,HDPE pipe,STK,0
HDPE/AF/110/25/1,HDPE pipe,STK,0
HDPE/AF/110/25/50,HDPE pipe,STK,0
HDPE/AF/110/25/6,HDPE pipe,STK,0
HDPE/AF/110/6/1,HDPE pipe,STK,0
HDPE/AF/110/6/50,HDPE pipe,STK,0
HDPE/AF/110/8/1,HDPE pipe,STK,0
HDPE/AF/110/8/50,HDPE pipe,STK,0
HDPE/AF/125/10/1,HDPE pipe,STK,0
HDPE/AF/125/10/11.8,HDPE pipe,STK,0
HDPE/AF/125/10/12,HDPE pipe,STK,0
HDPE/AF/125/10/6,HDPE pipe,STK,0
HDPE/AF/125/12.5/1,HDPE pipe,STK,0
HDPE/AF/125/12.5/11.8,HDPE pipe,STK,0
HDPE/AF/125/12.5/12,HDPE pipe,STK,0
HDPE/AF/125/12.5/6,HDPE pipe,STK,0
HDPE/AF/125/16/1,HDPE pipe,STK,0
HDPE/AF/125/16/11.8,HDPE pipe,STK,0
HDPE/AF/125/16/12,HDPE pipe,STK,0
HDPE/AF/125/16/6,HDPE pipe,STK,0
HDPE/AF/125/20/1,HDPE pipe,STK,0
HDPE/AF/125/20/11.8,HDPE pipe,STK,0
HDPE/AF/125/20/12,HDPE pipe,STK,0
HDPE/AF/125/20/6,HDPE pipe,STK,0
HDPE/AF/125/25/1,HDPE pipe,STK,0
HDPE/AF/125/25/12,HDPE pipe,STK,0
HDPE/AF/125/25/6,HDPE pipe,STK,0
HDPE/AF/125/6/1,HDPE pipe,STK,0
HDPE/AF/125/6/11.8,HDPE pipe,STK,0
HDPE/AF/125/6/12,HDPE pipe,STK,0
HDPE/AF/125/6/6,HDPE pipe,STK,0
HDPE/AF/125/8/1,HDPE pipe,STK,0
HDPE/AF/125/8/11.8,HDPE pipe,STK,0
HDPE/AF/125/8/12,HDPE pipe,STK,0
HDPE/AF/125/8/6,HDPE pipe,STK,0
HDPE/AF/140/10/1,HDPE pipe,STK,0
HDPE/AF/140/10/11.8,HDPE pipe,STK,0
HDPE/AF/140/10/12,HDPE pipe,STK,0
HDPE/AF/140/10/6,HDPE pipe,STK,0
HDPE/AF/140/12.5/1,HDPE pipe,STK,0
HDPE/AF/140/12.5/11.8,HDPE pipe,STK,0
HDPE/AF/140/12.5/12,HDPE pipe,STK,0
HDPE/AF/140/12.5/6,HDPE pipe,STK,0
HDPE/AF/140/16/1,HDPE pipe,STK,0
HDPE/AF/140/16/11.8,HDPE pipe,STK,0
HDPE/AF/140/16/12,HDPE pipe,STK,0
HDPE/AF/140/16/6,HDPE pipe,STK,0
HDPE/AF/140/20/1,HDPE pipe,STK,0
HDPE/AF/140/20/11.8,HDPE pipe,STK,0
HDPE/AF/140/20/12,HDPE pipe,STK,0
