GI REDUCING SOCKET 2 1/2 INCH X 2 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 2 INCH X 3/4 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 2 INCH X 1 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 2 INCH X 11/4 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 2 INCH X 1 1/2 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 3 INCH X 2 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 4 INCH X 3INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 3/4 INCH X 1/2 INCH,Fittings Accesories,STK,0
GI REDUCING SOCKET 1 INCH X 3/4 INCH,Fittings Accesories,STK,0
STEEL REDUCING TEE 2.5 INCH X 1.5 INCH ALL FLANGED,Fittings Accesories,STK,0
STEEL REDUCING TEE 4.5 INCH X 1.5 INCH ALL FLANGED,Fittings Accesories,STK,0
GI FITTING REDUCING TEE 4 INCH X 1.5 INCH,Fittings Accesories,STK,0
GI FITTING REDUCING TEE 4 INCH X 2 INCH,Fittings Accesories,STK,0
STEEL REDUCING TEE 6 INCH X 3 INCH ALL FLANGED,Fittings Accesories,STK,0
STEEL REDUCING TEE 6 INCH X 4 INCH ALL FLANGED,Fittings Accesories,STK,0
GI SADDLE 10 INCH X 3/4 INCH,Fittings Accesories,STK,0
GI SADDLE 10 INCH X 2 INCH FLANGED,Fittings Accesories,STK,0
GI SADDLE 11 INCH X 3/4 INCH,Fittings Accesories,STK,0
GI SADDLE 14 INCH X 2 INCH,Fittings Accesories,STK,0
GI SADDLE 14 INCH X 3 INCH,Fittings Accesories,STK,0
GI SADDLE 2 INCH X 1 INCH,Fittings Accesories,STK,0
GI SADDLE 3 INCH X 3/4 INCH,Fittings Accesories,STK,0
GI SADDLE 3 INCH X 1 INCH,Fittings Accesories,STK,0
GI SADDLE 3 INCH X 2 INCH,Fittings Accesories,STK,0
GI SADDLE 4 INCH X 2 INCH,Fittings Accesories,STK,0
GI SADDLE 6 INCH X 1 INCH,Fittings Accesories,STK,0
GI SADDLE 6 INCH X 2 INCH,Fittings Accesories,STK,0
STEEL PIPE 4.5 INCH SINGLE END FLANGED PIPE 1.2MTR,GI/Steel Pipes,STK,0
STEEL PIPE 4 INCH SINGLE END FLANGED PIPE 1.2MTR,GI/Steel Pipes,STK,0
GI SOCKET 1/2 INCH,Fittings Accesories,STK,0
GI SOCKET 3/4 INCH,Fittings Accesories,STK,0
GI SOCKET 1 INCH,Fittings Accesories,STK,0
GI SOCKET 1 1/2 INCH,Fittings Accesories,STK,0
GI SOCKET 11/4 INCH,Fittings Accesories,STK,0
GI SOCKET 2 INCH,Fittings Accesories,STK,0
GI SOCKET 2 1/2 INCH,Fittings Accesories,STK,0
GI SOCKET 3 INCH,Fittings Accesories,STK,0
GI SOCKET 4 INCH,Fittings Accesories,STK,0
GI FITTING STEEL FOOT VALVE 0.5INCH PN16,Fittings Accesories,STK,0
GI FITTING STEEL FOOT VALVE 0.75INCH PN16,Fittings Accesories,STK,0
GI FITTING STEEL FOOT VALVE 1INCH PN16,Fittings Accesories,STK,0
GI FITTING STEEL FOOT VALVE 4INCH PN16,Fittings Accesories,STK,0
TAP STAND FOR GI PIPE,Fittings Accesories,STK,0
GI TEE 1/2 INCH,Fittings Accesories,STK,0
GI TEE 3/4 INCH,Fittings Accesories,STK,0
GI TEE 1 INCH,Fittings Accesories,STK,0
GI TEE 1 1/4 INCH,Fittings Accesories,STK,0
GI TEE 1 1/2 INCH,Fittings Accesories,STK,0
GI TEE 2 INCH,Fittings Accesories,STK,0
GI EQUAL TEE 2.5 INCH,Fittings Accesories,STK,0
GI 4 INCH EQUAL TEE,Fittings Accesories,STK,0
GI FLANGED TEE 3 INCHES (90MM),Fittings Accesories,STK,0
GI TEE 4 INCH,Fittings Accesories,STK,0
GI 4 INCH FLANGED STEEL EQUAL TEE,Fittings Accesories,STK,0
STEEL TEE 6 INCH ALL FLANGED,Fittings Accesories,STK,0
GI UNION 1/2 INCH - FEMALE FEMALE,Fittings Accesories,STK,0
GI UNION 3/4 INCH - FEMALE FEMALE,Fittings Accesories,STK,0
GI UNION 1 1/2 INCH - FEMALE FEMALE,Fittings Accesories,STK,0
GI UNION 1 INCH - FEMALE FEMALE,Fittings Accesories,STK,0
GI UNION 11/4 INCH - FEMALE FEMALE,Fittings Accesories,STK,0
GI UNION 2 1/2 INCH - FEMALE FEMALE,Fittings Accesories,STK,0
GI UNION 2  INCH - FEMALE FEMALE,Fittings Accesories,STK,0
